evaluation_phase,aggregation_mode,run_id,source,model_name,augmentation_profile,embed_dim,windowing_name,index_name,index_kind,regime_name,status,query_count,latency_ms_per_query,index_size_mb,build_seconds
baseline_historical,baseline_mean,frozen_mert_extended_embed128,notebook2,frozen_mert,extended_existing,128,single_center,ivfflat_nprobe8,ivfflat,clean_current,ok,15432,0.008132563439583846,1.3073530197143555,0.10596015800001624
baseline_historical,baseline_mean,frozen_mert_extended_embed128,notebook2,frozen_mert,extended_existing,128,single_center,ivfflat_nprobe8,ivfflat,short_centered,ok,46296,0.007018749351980804,1.3073530197143555,0.10596015800001624
baseline_historical,baseline_mean,frozen_mert_extended_embed128,notebook2,frozen_mert,extended_existing,128,single_center,ivfflat_nprobe8,ivfflat,short_offcenter,ok,46296,0.007321634828064287,1.3073530197143555,0.10596015800001624
baseline_historical,baseline_mean,frozen_mert_extended_embed128,notebook2,frozen_mert,extended_existing,128,single_center,ivfflat_nprobe8,ivfflat,combined_moderate,ok,7716,0.007664445567599742,1.3073530197143555,0.10596015800001624
baseline_historical,baseline_mean,frozen_mert_extended_embed128,notebook2,frozen_mert,extended_existing,128,single_center,ivfflat_nprobe8,ivfflat,multi_segment_same_track,ok,15432,0.007473195178852596,1.3073530197143555,0.10596015800001624
baseline_historical,baseline_mean,frozen_mert_extended_embed128,notebook2,frozen_mert,extended_existing,128,single_center,ivfflat_nprobe8,ivfflat,realistic_hard,ok,7716,0.007450328278859224,1.3073530197143555,0.10596015800001624
baseline_historical,baseline_mean,frozen_mert_extended_embed128,notebook2,frozen_mert,extended_existing,128,single_center,ivfpq_nprobe4,ivfpq,clean_current,ok,15432,0.0080113958009582,0.21577835083007812,0.059435363999909896
baseline_historical,baseline_mean,frozen_mert_extended_embed128,notebook2,frozen_mert,extended_existing,128,single_center,ivfpq_nprobe4,ivfpq,short_centered,ok,46296,0.006861345191818374,0.21577835083007812,0.059435363999909896
baseline_historical,baseline_mean,frozen_mert_extended_embed128,notebook2,frozen_mert,extended_existing,128,single_center,ivfpq_nprobe4,ivfpq,short_offcenter,ok,46296,0.007242301084336237,0.21577835083007812,0.059435363999909896
baseline_historical,baseline_mean,frozen_mert_extended_embed128,notebook2,frozen_mert,extended_existing,128,single_center,ivfpq_nprobe4,ivfpq,combined_moderate,ok,7716,0.007730418740274283,0.21577835083007812,0.059435363999909896
