run_id,source,model_name,augmentation_profile,embed_dim,windowing_name,index_name,index_kind,regime_name,condition_name,query_length_seconds,top1,top5,top10,mrr,query_group_count
hybrid_transformer_extended_embed128,notebook2,hybrid_transformer,extended_existing,128,single_center,exact_ip,exact_ip,short_centered,noise,1.0,0.0475,0.155,0.21,0.1626207611832612,800
hybrid_transformer_extended_embed128,notebook2,hybrid_transformer,extended_existing,128,single_center,exact_ip,exact_ip,short_centered,noise,2.0,0.0675,0.16875,0.24375,0.18069940476190474,800
hybrid_transformer_extended_embed128,notebook2,hybrid_transformer,extended_existing,128,single_center,exact_ip,exact_ip,short_centered,noise,3.0,0.0725,0.175,0.26125,0.18874242424242424,800
hybrid_transformer_extended_embed128,notebook2,hybrid_transformer,extended_existing,128,single_center,exact_ip,exact_ip,short_centered,pitch,1.0,0.0925,0.29875,0.43625,0.2327921626984127,800
hybrid_transformer_extended_embed128,notebook2,hybrid_transformer,extended_existing,128,single_center,exact_ip,exact_ip,short_centered,pitch,2.0,0.15625,0.42,0.5825,0.3115056367243867,800
hybrid_transformer_extended_embed128,notebook2,hybrid_transformer,extended_existing,128,single_center,exact_ip,exact_ip,short_centered,pitch,3.0,0.17875,0.44875,0.61,0.334384604978355,800
hybrid_transformer_extended_embed128,notebook2,hybrid_transformer,extended_existing,128,single_center,exact_ip,exact_ip,short_centered,time,1.0,0.185,0.37,0.50375,0.31149657287157284,800
hybrid_transformer_extended_embed128,notebook2,hybrid_transformer,extended_existing,128,single_center,exact_ip,exact_ip,short_centered,time,2.0,0.395,0.69625,0.80125,0.5365106421356421,800
hybrid_transformer_extended_embed128,notebook2,hybrid_transformer,extended_existing,128,single_center,exact_ip,exact_ip,short_centered,time,3.0,0.6375,0.90125,0.95875,0.7482281746031745,800
hybrid_transformer_extended_embed128,notebook2,hybrid_transformer,extended_existing,128,single_center,exact_ip,exact_ip,short_offcenter,clean,1.0,0.1175,0.24625,0.32125,0.23483450577200574,800
hybrid_transformer_extended_embed128,notebook2,hybrid_transformer,extended_existing,128,single_center,exact_ip,exact_ip,short_offcenter,clean,2.0,0.15,0.32375,0.4325,0.2785011273448773,800
hybrid_transformer_extended_embed128,notebook2,hybrid_transformer,extended_existing,128,single_center,exact_ip,exact_ip,short_offcenter,clean,3.0,0.17125,0.36625,0.4375,0.30352475649350646,800
hybrid_transformer_extended_embed128,notebook2,hybrid_transformer,extended_existing,128,single_center,exact_ip,exact_ip,short_offcenter,highpass,1.0,0.03875,0.1125,0.1775,0.14547213203463202,800
hybrid_transformer_extended_embed128,notebook2,hybrid_transformer,extended_existing,128,single_center,exact_ip,exact_ip,short_offcenter,highpass,2.0,0.04375,0.1525,0.21625,0.15930357142857143,800
hybrid_transformer_extended_embed128,notebook2,hybrid_transformer,extended_existing,128,single_center,exact_ip,exact_ip,short_offcenter,highpass,3.0,0.04625,0.16,0.25,0.1655617784992785,800
hybrid_transformer_extended_embed128,notebook2,hybrid_transformer,extended_existing,128,single_center,exact_ip,exact_ip,short_offcenter,lowpass,1.0,0.05375,0.1325,0.2125,0.16594705988455985,800
hybrid_transformer_extended_embed128,notebook2,hybrid_transformer,extended_existing,128,single_center,exact_ip,exact_ip,short_offcenter,lowpass,2.0,0.0775,0.19625,0.29125,0.19578648088023087,800
hybrid_transformer_extended_embed128,notebook2,hybrid_transformer,extended_existing,128,single_center,exact_ip,exact_ip,short_offcenter,lowpass,3.0,0.08875,0.21875,0.30125,0.20839177489177488,800
hybrid_transformer_extended_embed128,notebook2,hybrid_transformer,extended_existing,128,single_center,exact_ip,exact_ip,short_offcenter,noise,1.0,0.0225,0.0575,0.10125,0.12199174783549782,800
hybrid_transformer_extended_embed128,notebook2,hybrid_transformer,extended_existing,128,single_center,exact_ip,exact_ip,short_offcenter,noise,2.0,0.0225,0.0725,0.115,0.12427349386724386,800
hybrid_transformer_extended_embed128,notebook2,hybrid_transformer,extended_existing,128,single_center,exact_ip,exact_ip,short_offcenter,noise,3.0,0.0225,0.065,0.11125,0.1225633116883117,800
hybrid_transformer_extended_embed128,notebook2,hybrid_transformer,extended_existing,128,single_center,exact_ip,exact_ip,short_offcenter,pitch,1.0,0.0525,0.15375,0.21375,0.1646161616161616,800
hybrid_transformer_extended_embed128,notebook2,hybrid_transformer,extended_existing,128,single_center,exact_ip,exact_ip,short_offcenter,pitch,2.0,0.05625,0.15375,0.23625,0.17013667929292925,800
hybrid_transformer_extended_embed128,notebook2,hybrid_transformer,extended_existing,128,single_center,exact_ip,exact_ip,short_offcenter,pitch,3.0,0.0525,0.17125,0.25375,0.17395648448773446,800
hybrid_transformer_extended_embed128,notebook2,hybrid_transformer,extended_existing,128,single_center,exact_ip,exact_ip,short_offcenter,time,1.0,0.06,0.155,0.22125,0.17206033549783548,800
hybrid_transformer_extended_embed128,notebook2,hybrid_transformer,extended_existing,128,single_center,exact_ip,exact_ip,short_offcenter,time,2.0,0.08125,0.21625,0.3125,0.20388740079365078,800
hybrid_transformer_extended_embed128,notebook2,hybrid_transformer,extended_existing,128,single_center,exact_ip,exact_ip,short_offcenter,time,3.0,0.1225,0.29625,0.3775,0.24809041305916302,800
hybrid_transformer_extended_embed128,notebook2,hybrid_transformer,extended_existing,128,single_center,ivfflat_nprobe1,ivfflat,clean_current,clean,3.0,0.99625,1.0,1.0,0.998125,800
hybrid_transformer_extended_embed128,notebook2,hybrid_transformer,extended_existing,128,single_center,ivfflat_nprobe1,ivfflat,clean_current,highpass,3.0,0.2025,0.36875,0.42625,0.32243736471861467,800
hybrid_transformer_extended_embed128,notebook2,hybrid_transformer,extended_existing,128,single_center,ivfflat_nprobe1,ivfflat,clean_current,lowpass,3.0,0.38625,0.51,0.5475,0.48039479617604613,800
hybrid_transformer_extended_embed128,notebook2,hybrid_transformer,extended_existing,128,single_center,ivfflat_nprobe1,ivfflat,clean_current,noise,3.0,0.065,0.13375,0.1725,0.1698210227272727,800
hybrid_transformer_extended_embed128,notebook2,hybrid_transformer,extended_existing,128,single_center,ivfflat_nprobe1,ivfflat,clean_current,pitch,3.0,0.15,0.36375,0.45,0.2930922619047619,800
hybrid_transformer_extended_embed128,notebook2,hybrid_transformer,extended_existing,128,single_center,ivfflat_nprobe1,ivfflat,clean_current,time,3.0,0.4975,0.64625,0.6675,0.5902649711399711,800
hybrid_transformer_extended_embed128,notebook2,hybrid_transformer,extended_existing,128,single_center,ivfflat_nprobe1,ivfflat,combined_moderate,combined_moderate,1.0,0.025,0.07625,0.1075,0.12783973665223664,800
hybrid_transformer_extended_embed128,notebook2,hybrid_transformer,extended_existing,128,single_center,ivfflat_nprobe1,ivfflat,combined_moderate,combined_moderate,2.0,0.02875,0.095,0.15375,0.13694868326118326,800
hybrid_transformer_extended_embed128,notebook2,hybrid_transformer,extended_existing,128,single_center,ivfflat_nprobe1,ivfflat,combined_moderate,combined_moderate,3.0,0.03,0.09375,0.13875,0.13625081168831168,800
hybrid_transformer_extended_embed128,notebook2,hybrid_transformer,extended_existing,128,single_center,ivfflat_nprobe1,ivfflat,multi_segment_same_track,clean,1.0,0.25625,0.44,0.51875,0.3569529538248527,800
hybrid_transformer_extended_embed128,notebook2,hybrid_transformer,extended_existing,128,single_center,ivfflat_nprobe1,ivfflat,multi_segment_same_track,clean,2.0,0.5525,0.7475,0.805,0.6472910282743402,800
hybrid_transformer_extended_embed128,notebook2,hybrid_transformer,extended_existing,128,single_center,ivfflat_nprobe1,ivfflat,multi_segment_same_track,combined_moderate,1.0,0.04375,0.10375,0.16125,0.10716904735836336,800
hybrid_transformer_extended_embed128,notebook2,hybrid_transformer,extended_existing,128,single_center,ivfflat_nprobe1,ivfflat,multi_segment_same_track,combined_moderate,2.0,0.05875,0.16,0.2325,0.13548108551881832,800
hybrid_transformer_extended_embed128,notebook2,hybrid_transformer,extended_existing,128,single_center,ivfflat_nprobe1,ivfflat,short_centered,clean,1.0,0.37125,0.5175,0.555,0.4723141684704185,800
hybrid_transformer_extended_embed128,notebook2,hybrid_transformer,extended_existing,128,single_center,ivfflat_nprobe1,ivfflat,short_centered,clean,2.0,0.73875,0.8,0.80125,0.7832140151515151,800
hybrid_transformer_extended_embed128,notebook2,hybrid_transformer,extended_existing,128,single_center,ivfflat_nprobe1,ivfflat,short_centered,clean,3.0,0.99625,1.0,1.0,0.998125,800
hybrid_transformer_extended_embed128,notebook2,hybrid_transformer,extended_existing,128,single_center,ivfflat_nprobe1,ivfflat,short_centered,highpass,1.0,0.105,0.20375,0.26125,0.2155216901154401,800
hybrid_transformer_extended_embed128,notebook2,hybrid_transformer,extended_existing,128,single_center,ivfflat_nprobe1,ivfflat,short_centered,highpass,2.0,0.1625,0.31125,0.38625,0.2823738275613275,800
hybrid_transformer_extended_embed128,notebook2,hybrid_transformer,extended_existing,128,single_center,ivfflat_nprobe1,ivfflat,short_centered,highpass,3.0,0.2025,0.36875,0.42625,0.32243736471861467,800
hybrid_transformer_extended_embed128,notebook2,hybrid_transformer,extended_existing,128,single_center,ivfflat_nprobe1,ivfflat,short_centered,lowpass,1.0,0.1475,0.26875,0.335,0.26237270021645015,800
hybrid_transformer_extended_embed128,notebook2,hybrid_transformer,extended_existing,128,single_center,ivfflat_nprobe1,ivfflat,short_centered,lowpass,2.0,0.32,0.46125,0.5025,0.4260625901875902,800
hybrid_transformer_extended_embed128,notebook2,hybrid_transformer,extended_existing,128,single_center,ivfflat_nprobe1,ivfflat,short_centered,lowpass,3.0,0.38625,0.51,0.5475,0.48039479617604613,800
hybrid_transformer_extended_embed128,notebook2,hybrid_transformer,extended_existing,128,single_center,ivfflat_nprobe1,ivfflat,short_centered,noise,1.0,0.0475,0.1125,0.1325,0.15281403318903317,800
hybrid_transformer_extended_embed128,notebook2,hybrid_transformer,extended_existing,128,single_center,ivfflat_nprobe1,ivfflat,short_centered,noise,2.0,0.06,0.13875,0.1575,0.1667253336940837,800
hybrid_transformer_extended_embed128,notebook2,hybrid_transformer,extended_existing,128,single_center,ivfflat_nprobe1,ivfflat,short_centered,noise,3.0,0.065,0.13375,0.1725,0.1698210227272727,800
hybrid_transformer_extended_embed128,notebook2,hybrid_transformer,extended_existing,128,single_center,ivfflat_nprobe1,ivfflat,short_centered,pitch,1.0,0.08125,0.2375,0.3175,0.20614118867243864,800
hybrid_transformer_extended_embed128,notebook2,hybrid_transformer,extended_existing,128,single_center,ivfflat_nprobe1,ivfflat,short_centered,pitch,2.0,0.135,0.33625,0.42,0.272950983044733,800
hybrid_transformer_extended_embed128,notebook2,hybrid_transformer,extended_existing,128,single_center,ivfflat_nprobe1,ivfflat,short_centered,pitch,3.0,0.15,0.36375,0.45,0.2930922619047619,800
hybrid_transformer_extended_embed128,notebook2,hybrid_transformer,extended_existing,128,single_center,ivfflat_nprobe1,ivfflat,short_centered,time,1.0,0.14375,0.2775,0.33125,0.25927114898989895,800
hybrid_transformer_extended_embed128,notebook2,hybrid_transformer,extended_existing,128,single_center,ivfflat_nprobe1,ivfflat,short_centered,time,2.0,0.30375,0.485,0.5275,0.42316635101010097,800
hybrid_transformer_extended_embed128,notebook2,hybrid_transformer,extended_existing,128,single_center,ivfflat_nprobe1,ivfflat,short_centered,time,3.0,0.4975,0.64625,0.6675,0.5902649711399711,800
hybrid_transformer_extended_embed128,notebook2,hybrid_transformer,extended_existing,128,single_center,ivfflat_nprobe1,ivfflat,short_offcenter,clean,1.0,0.095,0.18625,0.23,0.2053303571428571,800
hybrid_transformer_extended_embed128,notebook2,hybrid_transformer,extended_existing,128,single_center,ivfflat_nprobe1,ivfflat,short_offcenter,clean,2.0,0.12625,0.25625,0.30125,0.24164475108225106,800
hybrid_transformer_extended_embed128,notebook2,hybrid_transformer,extended_existing,128,single_center,ivfflat_nprobe1,ivfflat,short_offcenter,clean,3.0,0.14,0.27125,0.33,0.2600172258297258,800
hybrid_transformer_extended_embed128,notebook2,hybrid_transformer,extended_existing,128,single_center,ivfflat_nprobe1,ivfflat,short_offcenter,highpass,1.0,0.03375,0.095,0.1325,0.1374772276334776,800
hybrid_transformer_extended_embed128,notebook2,hybrid_transformer,extended_existing,128,single_center,ivfflat_nprobe1,ivfflat,short_offcenter,highpass,2.0,0.03,0.09,0.14,0.13564362373737374,800
hybrid_transformer_extended_embed128,notebook2,hybrid_transformer,extended_existing,128,single_center,ivfflat_nprobe1,ivfflat,short_offcenter,highpass,3.0,0.04375,0.1325,0.185,0.15805370670995672,800
hybrid_transformer_extended_embed128,notebook2,hybrid_transformer,extended_existing,128,single_center,ivfflat_nprobe1,ivfflat,short_offcenter,lowpass,1.0,0.035,0.1,0.1375,0.1420931186868687,800
hybrid_transformer_extended_embed128,notebook2,hybrid_transformer,extended_existing,128,single_center,ivfflat_nprobe1,ivfflat,short_offcenter,lowpass,2.0,0.05625,0.15,0.21,0.1697616341991342,800
hybrid_transformer_extended_embed128,notebook2,hybrid_transformer,extended_existing,128,single_center,ivfflat_nprobe1,ivfflat,short_offcenter,lowpass,3.0,0.07375,0.16125,0.20875,0.18325473484848484,800
hybrid_transformer_extended_embed128,notebook2,hybrid_transformer,extended_existing,128,single_center,ivfflat_nprobe1,ivfflat,short_offcenter,noise,1.0,0.0175,0.0525,0.0775,0.11662157287157288,800
hybrid_transformer_extended_embed128,notebook2,hybrid_transformer,extended_existing,128,single_center,ivfflat_nprobe1,ivfflat,short_offcenter,noise,2.0,0.02375,0.05625,0.09,0.12215832431457431,800
hybrid_transformer_extended_embed128,notebook2,hybrid_transformer,extended_existing,128,single_center,ivfflat_nprobe1,ivfflat,short_offcenter,noise,3.0,0.02,0.05,0.085,0.11899878246753247,800
hybrid_transformer_extended_embed128,notebook2,hybrid_transformer,extended_existing,128,single_center,ivfflat_nprobe1,ivfflat,short_offcenter,pitch,1.0,0.05625,0.12875,0.16875,0.16337373737373734,800
hybrid_transformer_extended_embed128,notebook2,hybrid_transformer,extended_existing,128,single_center,ivfflat_nprobe1,ivfflat,short_offcenter,pitch,2.0,0.03875,0.12375,0.185,0.1505948773448773,800
hybrid_transformer_extended_embed128,notebook2,hybrid_transformer,extended_existing,128,single_center,ivfflat_nprobe1,ivfflat,short_offcenter,pitch,3.0,0.0575,0.1425,0.195,0.16827656024531024,800
hybrid_transformer_extended_embed128,notebook2,hybrid_transformer,extended_existing,128,single_center,ivfflat_nprobe1,ivfflat,short_offcenter,time,1.0,0.04625,0.1125,0.14375,0.15119408369408366,800
hybrid_transformer_extended_embed128,notebook2,hybrid_transformer,extended_existing,128,single_center,ivfflat_nprobe1,ivfflat,short_offcenter,time,2.0,0.06125,0.16375,0.20875,0.17281277056277056,800
hybrid_transformer_extended_embed128,notebook2,hybrid_transformer,extended_existing,128,single_center,ivfflat_nprobe1,ivfflat,short_offcenter,time,3.0,0.10875,0.23,0.2775,0.22388320707070705,800
hybrid_transformer_extended_embed128,notebook2,hybrid_transformer,extended_existing,128,single_center,ivfflat_nprobe4,ivfflat,clean_current,clean,3.0,0.99625,1.0,1.0,0.998125,800
hybrid_transformer_extended_embed128,notebook2,hybrid_transformer,extended_existing,128,single_center,ivfflat_nprobe4,ivfflat,clean_current,highpass,3.0,0.24625,0.5125,0.645,0.3952092352092352,800
hybrid_transformer_extended_embed128,notebook2,hybrid_transformer,extended_existing,128,single_center,ivfflat_nprobe4,ivfflat,clean_current,lowpass,3.0,0.515,0.7425,0.82,0.6284172077922078,800
hybrid_transformer_extended_embed128,notebook2,hybrid_transformer,extended_existing,128,single_center,ivfflat_nprobe4,ivfflat,clean_current,noise,3.0,0.06875,0.16625,0.23875,0.18399770021645018,800
hybrid_transformer_extended_embed128,notebook2,hybrid_transformer,extended_existing,128,single_center,ivfflat_nprobe4,ivfflat,clean_current,pitch,3.0,0.1775,0.445,0.59875,0.33210971320346316,800
hybrid_transformer_extended_embed128,notebook2,hybrid_transformer,extended_existing,128,single_center,ivfflat_nprobe4,ivfflat,clean_current,time,3.0,0.6325,0.88875,0.94125,0.7412739448051948,800
hybrid_transformer_extended_embed128,notebook2,hybrid_transformer,extended_existing,128,single_center,ivfflat_nprobe4,ivfflat,combined_moderate,combined_moderate,1.0,0.02375,0.0875,0.1375,0.13052813852813852,800
hybrid_transformer_extended_embed128,notebook2,hybrid_transformer,extended_existing,128,single_center,ivfflat_nprobe4,ivfflat,combined_moderate,combined_moderate,2.0,0.04125,0.125,0.1725,0.1502882846320346,800
hybrid_transformer_extended_embed128,notebook2,hybrid_transformer,extended_existing,128,single_center,ivfflat_nprobe4,ivfflat,combined_moderate,combined_moderate,3.0,0.03875,0.11625,0.18625,0.14759929653679651,800
hybrid_transformer_extended_embed128,notebook2,hybrid_transformer,extended_existing,128,single_center,ivfflat_nprobe4,ivfflat,multi_segment_same_track,clean,1.0,0.2625,0.52625,0.65125,0.3936887522398906,800
hybrid_transformer_extended_embed128,notebook2,hybrid_transformer,extended_existing,128,single_center,ivfflat_nprobe4,ivfflat,multi_segment_same_track,clean,2.0,0.5875,0.88,0.94875,0.7137058385611758,800
hybrid_transformer_extended_embed128,notebook2,hybrid_transformer,extended_existing,128,single_center,ivfflat_nprobe4,ivfflat,multi_segment_same_track,combined_moderate,1.0,0.05375,0.12,0.19125,0.11830266902865272,800
hybrid_transformer_extended_embed128,notebook2,hybrid_transformer,extended_existing,128,single_center,ivfflat_nprobe4,ivfflat,multi_segment_same_track,combined_moderate,2.0,0.08125,0.21125,0.31875,0.16890856189229175,800
hybrid_transformer_extended_embed128,notebook2,hybrid_transformer,extended_existing,128,single_center,ivfflat_nprobe4,ivfflat,short_centered,clean,1.0,0.4475,0.705,0.7825,0.5779046717171716,800
hybrid_transformer_extended_embed128,notebook2,hybrid_transformer,extended_existing,128,single_center,ivfflat_nprobe4,ivfflat,short_centered,clean,2.0,0.8875,0.97625,0.98625,0.9271969246031745,800
hybrid_transformer_extended_embed128,notebook2,hybrid_transformer,extended_existing,128,single_center,ivfflat_nprobe4,ivfflat,short_centered,clean,3.0,0.99625,1.0,1.0,0.998125,800
hybrid_transformer_extended_embed128,notebook2,hybrid_transformer,extended_existing,128,single_center,ivfflat_nprobe4,ivfflat,short_centered,highpass,1.0,0.12,0.2675,0.34875,0.24245454545454542,800
hybrid_transformer_extended_embed128,notebook2,hybrid_transformer,extended_existing,128,single_center,ivfflat_nprobe4,ivfflat,short_centered,highpass,2.0,0.19,0.41125,0.55375,0.32934645562770554,800
hybrid_transformer_extended_embed128,notebook2,hybrid_transformer,extended_existing,128,single_center,ivfflat_nprobe4,ivfflat,short_centered,highpass,3.0,0.24625,0.5125,0.645,0.3952092352092352,800
hybrid_transformer_extended_embed128,notebook2,hybrid_transformer,extended_existing,128,single_center,ivfflat_nprobe4,ivfflat,short_centered,lowpass,1.0,0.19,0.37,0.4725,0.3185701208513708,800
hybrid_transformer_extended_embed128,notebook2,hybrid_transformer,extended_existing,128,single_center,ivfflat_nprobe4,ivfflat,short_centered,lowpass,2.0,0.4075,0.645,0.7425,0.5341501623376623,800
hybrid_transformer_extended_embed128,notebook2,hybrid_transformer,extended_existing,128,single_center,ivfflat_nprobe4,ivfflat,short_centered,lowpass,3.0,0.515,0.7425,0.82,0.6284172077922078,800
hybrid_transformer_extended_embed128,notebook2,hybrid_transformer,extended_existing,128,single_center,ivfflat_nprobe4,ivfflat,short_centered,noise,1.0,0.045,0.1425,0.18625,0.15788401875901875,800
hybrid_transformer_extended_embed128,notebook2,hybrid_transformer,extended_existing,128,single_center,ivfflat_nprobe4,ivfflat,short_centered,noise,2.0,0.06625,0.15625,0.225,0.17637766053391052,800
hybrid_transformer_extended_embed128,notebook2,hybrid_transformer,extended_existing,128,single_center,ivfflat_nprobe4,ivfflat,short_centered,noise,3.0,0.06875,0.16625,0.23875,0.18399770021645018,800
hybrid_transformer_extended_embed128,notebook2,hybrid_transformer,extended_existing,128,single_center,ivfflat_nprobe4,ivfflat,short_centered,pitch,1.0,0.0925,0.29625,0.4325,0.23249467893217893,800
hybrid_transformer_extended_embed128,notebook2,hybrid_transformer,extended_existing,128,single_center,ivfflat_nprobe4,ivfflat,short_centered,pitch,2.0,0.155,0.4075,0.56375,0.3076407377344877,800
hybrid_transformer_extended_embed128,notebook2,hybrid_transformer,extended_existing,128,single_center,ivfflat_nprobe4,ivfflat,short_centered,pitch,3.0,0.1775,0.445,0.59875,0.33210971320346316,800
hybrid_transformer_extended_embed128,notebook2,hybrid_transformer,extended_existing,128,single_center,ivfflat_nprobe4,ivfflat,short_centered,time,1.0,0.18125,0.365,0.48625,0.3062010732323232,800
hybrid_transformer_extended_embed128,notebook2,hybrid_transformer,extended_existing,128,single_center,ivfflat_nprobe4,ivfflat,short_centered,time,2.0,0.385,0.67625,0.7825,0.5256025883838383,800
hybrid_transformer_extended_embed128,notebook2,hybrid_transformer,extended_existing,128,single_center,ivfflat_nprobe4,ivfflat,short_centered,time,3.0,0.6325,0.88875,0.94125,0.7412739448051948,800
hybrid_transformer_extended_embed128,notebook2,hybrid_transformer,extended_existing,128,single_center,ivfflat_nprobe4,ivfflat,short_offcenter,clean,1.0,0.11125,0.24125,0.3075,0.2296276605339105,800
hybrid_transformer_extended_embed128,notebook2,hybrid_transformer,extended_existing,128,single_center,ivfflat_nprobe4,ivfflat,short_offcenter,clean,2.0,0.14875,0.31875,0.42375,0.276549062049062,800
hybrid_transformer_extended_embed128,notebook2,hybrid_transformer,extended_existing,128,single_center,ivfflat_nprobe4,ivfflat,short_offcenter,clean,3.0,0.16875,0.35875,0.42875,0.2995250721500721,800
hybrid_transformer_extended_embed128,notebook2,hybrid_transformer,extended_existing,128,single_center,ivfflat_nprobe4,ivfflat,short_offcenter,highpass,1.0,0.03875,0.10375,0.16375,0.14352272727272725,800
hybrid_transformer_extended_embed128,notebook2,hybrid_transformer,extended_existing,128,single_center,ivfflat_nprobe4,ivfflat,short_offcenter,highpass,2.0,0.04375,0.15125,0.21125,0.15846347402597402,800
hybrid_transformer_extended_embed128,notebook2,hybrid_transformer,extended_existing,128,single_center,ivfflat_nprobe4,ivfflat,short_offcenter,highpass,3.0,0.04625,0.155,0.24,0.1645403138528138,800
hybrid_transformer_extended_embed128,notebook2,hybrid_transformer,extended_existing,128,single_center,ivfflat_nprobe4,ivfflat,short_offcenter,lowpass,1.0,0.05125,0.13,0.20125,0.16379915223665223,800
hybrid_transformer_extended_embed128,notebook2,hybrid_transformer,extended_existing,128,single_center,ivfflat_nprobe4,ivfflat,short_offcenter,lowpass,2.0,0.07625,0.18875,0.27375,0.19370129870129865,800
hybrid_transformer_extended_embed128,notebook2,hybrid_transformer,extended_existing,128,single_center,ivfflat_nprobe4,ivfflat,short_offcenter,lowpass,3.0,0.09,0.20875,0.29,0.20810101010101006,800
hybrid_transformer_extended_embed128,notebook2,hybrid_transformer,extended_existing,128,single_center,ivfflat_nprobe4,ivfflat,short_offcenter,noise,1.0,0.0225,0.0575,0.1,0.12214953102453102,800
hybrid_transformer_extended_embed128,notebook2,hybrid_transformer,extended_existing,128,single_center,ivfflat_nprobe4,ivfflat,short_offcenter,noise,2.0,0.0225,0.0675,0.1075,0.12369638347763345,800
hybrid_transformer_extended_embed128,notebook2,hybrid_transformer,extended_existing,128,single_center,ivfflat_nprobe4,ivfflat,short_offcenter,noise,3.0,0.0225,0.06375,0.10875,0.12262342171717171,800
hybrid_transformer_extended_embed128,notebook2,hybrid_transformer,extended_existing,128,single_center,ivfflat_nprobe4,ivfflat,short_offcenter,pitch,1.0,0.0525,0.1525,0.2075,0.1648167839105339,800
hybrid_transformer_extended_embed128,notebook2,hybrid_transformer,extended_existing,128,single_center,ivfflat_nprobe4,ivfflat,short_offcenter,pitch,2.0,0.05625,0.15,0.23,0.1691845238095238,800
hybrid_transformer_extended_embed128,notebook2,hybrid_transformer,extended_existing,128,single_center,ivfflat_nprobe4,ivfflat,short_offcenter,pitch,3.0,0.05375,0.17375,0.2475,0.17458766233766235,800
hybrid_transformer_extended_embed128,notebook2,hybrid_transformer,extended_existing,128,single_center,ivfflat_nprobe4,ivfflat,short_offcenter,time,1.0,0.06125,0.15,0.215,0.1711488546176046,800
hybrid_transformer_extended_embed128,notebook2,hybrid_transformer,extended_existing,128,single_center,ivfflat_nprobe4,ivfflat,short_offcenter,time,2.0,0.08,0.21375,0.29875,0.20127430555555553,800
hybrid_transformer_extended_embed128,notebook2,hybrid_transformer,extended_existing,128,single_center,ivfflat_nprobe4,ivfflat,short_offcenter,time,3.0,0.1225,0.29125,0.3675,0.24660119047619045,800
hybrid_transformer_extended_embed128,notebook2,hybrid_transformer,extended_existing,128,single_center,ivfflat_nprobe8,ivfflat,clean_current,clean,3.0,0.99625,1.0,1.0,0.998125,800
hybrid_transformer_extended_embed128,notebook2,hybrid_transformer,extended_existing,128,single_center,ivfflat_nprobe8,ivfflat,clean_current,highpass,3.0,0.25125,0.53375,0.67625,0.4035583062770563,800
hybrid_transformer_extended_embed128,notebook2,hybrid_transformer,extended_existing,128,single_center,ivfflat_nprobe8,ivfflat,clean_current,lowpass,3.0,0.51875,0.7575,0.83875,0.634144705988456,800
hybrid_transformer_extended_embed128,notebook2,hybrid_transformer,extended_existing,128,single_center,ivfflat_nprobe8,ivfflat,clean_current,noise,3.0,0.0725,0.175,0.25875,0.1886190025252525,800
hybrid_transformer_extended_embed128,notebook2,hybrid_transformer,extended_existing,128,single_center,ivfflat_nprobe8,ivfflat,clean_current,pitch,3.0,0.17875,0.44875,0.60875,0.33438415404040406,800
hybrid_transformer_extended_embed128,notebook2,hybrid_transformer,extended_existing,128,single_center,ivfflat_nprobe8,ivfflat,clean_current,time,3.0,0.6375,0.90125,0.95875,0.7482281746031745,800
hybrid_transformer_extended_embed128,notebook2,hybrid_transformer,extended_existing,128,single_center,ivfflat_nprobe8,ivfflat,combined_moderate,combined_moderate,1.0,0.0225,0.0875,0.14,0.1298837031024531,800
hybrid_transformer_extended_embed128,notebook2,hybrid_transformer,extended_existing,128,single_center,ivfflat_nprobe8,ivfflat,combined_moderate,combined_moderate,2.0,0.04,0.12875,0.17875,0.1504482774170274,800
hybrid_transformer_extended_embed128,notebook2,hybrid_transformer,extended_existing,128,single_center,ivfflat_nprobe8,ivfflat,combined_moderate,combined_moderate,3.0,0.0425,0.11875,0.195,0.15081723484848483,800
hybrid_transformer_extended_embed128,notebook2,hybrid_transformer,extended_existing,128,single_center,ivfflat_nprobe8,ivfflat,multi_segment_same_track,clean,1.0,0.2575,0.525,0.655,0.3906154858691568,800
hybrid_transformer_extended_embed128,notebook2,hybrid_transformer,extended_existing,128,single_center,ivfflat_nprobe8,ivfflat,multi_segment_same_track,clean,2.0,0.585,0.87875,0.95625,0.7126375137352545,800
hybrid_transformer_extended_embed128,notebook2,hybrid_transformer,extended_existing,128,single_center,ivfflat_nprobe8,ivfflat,multi_segment_same_track,combined_moderate,1.0,0.0475,0.12375,0.1975,0.11635686930317563,800
hybrid_transformer_extended_embed128,notebook2,hybrid_transformer,extended_existing,128,single_center,ivfflat_nprobe8,ivfflat,multi_segment_same_track,combined_moderate,2.0,0.08125,0.2075,0.3125,0.16754691699292604,800
hybrid_transformer_extended_embed128,notebook2,hybrid_transformer,extended_existing,128,single_center,ivfflat_nprobe8,ivfflat,short_centered,clean,1.0,0.45125,0.71625,0.80375,0.5825338654401154,800
hybrid_transformer_extended_embed128,notebook2,hybrid_transformer,extended_existing,128,single_center,ivfflat_nprobe8,ivfflat,short_centered,clean,2.0,0.89375,0.985,0.995,0.9338652597402597,800
hybrid_transformer_extended_embed128,notebook2,hybrid_transformer,extended_existing,128,single_center,ivfflat_nprobe8,ivfflat,short_centered,clean,3.0,0.99625,1.0,1.0,0.998125,800
hybrid_transformer_extended_embed128,notebook2,hybrid_transformer,extended_existing,128,single_center,ivfflat_nprobe8,ivfflat,short_centered,highpass,1.0,0.12,0.27125,0.35875,0.24333811327561322,800
